Dataset,TechniqueType,QueryIndex,Metric,QueryId,MetricScore
Warc,Hybrid,18,LAG_NORMALIZED_INVERTED,20,1.0
Warc,Direct,12,LAG_NORMALIZED_INVERTED,14,1.0
Warc,Direct,14,LAG_NORMALIZED_INVERTED,16,0.9804305283757339
Warc,Direct,15,LAG_NORMALIZED_INVERTED,17,1.0
Warc,Direct,4,AP,6,0.4525121159443193
Warc,Direct,6,AP,8,1.0
Warc,Direct,1,AP,1,0.5120531849103278
Warc,Direct,7,AP,9,0.170970174857579
Warc,Direct,5,AP,7,0.8333333333333333
Warc,Direct,3,AP,5,1.0
Warc,Hybrid,7,LAG_NORMALIZED_INVERTED,9,0.4973656480505796
Warc,Hybrid,10,LAG_NORMALIZED_INVERTED,12,0.9223744292237444
Warc,Hybrid,16,LAG_NORMALIZED_INVERTED,18,1.0
Warc,Hybrid,15,LAG_NORMALIZED_INVERTED,17,1.0
Warc,Hybrid,14,LAG_NORMALIZED_INVERTED,16,0.9784735812133072
Warc,Hybrid,13,LAG_NORMALIZED_INVERTED,15,0.9530332681017613
Warc,Hybrid,12,LAG_NORMALIZED_INVERTED,14,1.0
Warc,Hybrid,11,LAG_NORMALIZED_INVERTED,13,0.9863013698630136
Warc,Direct,15,AP,17,1.0
Warc,Direct,9,AP,11,0.8167929292929292
Warc,Hybrid,9,LAG_NORMALIZED_INVERTED,11,0.8955479452054794
Warc,Hybrid,4,LAG_NORMALIZED_INVERTED,6,0.7997892518440464
Warc,Hybrid,6,LAG_NORMALIZED_INVERTED,8,1.0
Warc,Hybrid,5,LAG_NORMALIZED_INVERTED,7,0.9931506849315068
Warc,Hybrid,17,LAG_NORMALIZED_INVERTED,19,0.9863013698630136
Warc,Hybrid,3,LAG_NORMALIZED_INVERTED,5,1.0
Warc,Hybrid,2,LAG_NORMALIZED_INVERTED,4,0.3972602739726028
Warc,Hybrid,1,LAG_NORMALIZED_INVERTED,1,0.7925636007827789
Warc,Hybrid,0,LAG_NORMALIZED_INVERTED,0,0.3926940639269406
Warc,Direct,2,AP,4,0.0339366515837104
Warc,Direct,11,LAG_NORMALIZED_INVERTED,13,0.9863013698630136
Warc,Direct,0,AP,0,0.0744574802545817
Warc,Direct,10,LAG_NORMALIZED_INVERTED,12,0.9223744292237444
Warc,Direct,8,LAG_NORMALIZED_INVERTED,10,0.771689497716895
Warc,Direct,6,LAG_NORMALIZED_INVERTED,8,1.0
Warc,Direct,4,LAG_NORMALIZED_INVERTED,6,0.7755532139093784
Warc,Direct,1,LAG_NORMALIZED_INVERTED,1,0.776908023483366
Warc,Direct,3,LAG_NORMALIZED_INVERTED,5,1.0
Warc,Hybrid,16,AP,18,0.9999999999999998
Warc,Hybrid,15,AP,17,1.0
Warc,Hybrid,14,AP,16,0.8714285714285714
Warc,Hybrid,6,AP,8,1.0
Warc,Hybrid,13,AP,15,0.7118847539015607
Warc,Hybrid,18,AP,20,1.0
Warc,Hybrid,8,AP,10,0.3981900452488687
Warc,Hybrid,0,AP,0,0.0732726825670027
Warc,Hybrid,1,AP,1,0.563428923481961
Warc,Hybrid,2,AP,4,0.0351515151515151
Warc,Hybrid,3,AP,5,1.0
Warc,Hybrid,17,AP,19,0.8885281385281385
Warc,Hybrid,5,AP,7,0.8333333333333333
Warc,Hybrid,7,AP,9,0.1753133923429387
Warc,Hybrid,10,AP,12,0.6081871345029239
Warc,Hybrid,4,AP,6,0.4961182220704848
Warc,Hybrid,9,AP,11,0.8158524904214559
Warc,Hybrid,11,AP,13,0.75
Warc,Hybrid,12,AP,14,1.0
Warc,Direct,0,LAG_NORMALIZED_INVERTED,0,0.4155251141552513
Warc,Direct,18,LAG_NORMALIZED_INVERTED,20,1.0
Warc,Direct,17,LAG_NORMALIZED_INVERTED,19,0.9882583170254403
Warc,Direct,2,LAG_NORMALIZED_INVERTED,4,0.37671232876712335
Warc,Direct,16,LAG_NORMALIZED_INVERTED,18,1.0
Warc,Direct,9,LAG_NORMALIZED_INVERTED,11,0.9006849315068494
Warc,Direct,13,LAG_NORMALIZED_INVERTED,15,0.9530332681017613
Warc,Direct,18,AP,20,1.0
Warc,Direct,17,AP,19,0.8801587301587301
Warc,Direct,14,AP,16,0.8769230769230769
Warc,Transitive,13,LAG_NORMALIZED_INVERTED,15,0.8649706457925637
Warc,Transitive,10,AUC,12,0.7713178294573644
Warc,Transitive,13,AUC,15,0.8797909407665505
Warc,Transitive,7,AUC,9,0.535425101214575
Warc,Transitive,14,AUC,16,0.9581881533101044
Warc,Transitive,15,AUC,17,0.1704545454545454
Warc,Transitive,17,AUC,19,0.9738675958188152
Warc,Transitive,18,AUC,20,0.9204545454545454
Warc,Transitive,11,AUC,13,0.2873563218390804
Warc,Transitive,1,AP,1,0.6423338566195709
Warc,Transitive,2,AP,4,0.0672413793103448
Warc,Transitive,6,AUC,8,0.9942528735632185
Warc,Transitive,4,AUC,6,0.7510121457489879
Warc,Transitive,3,AP,5,0.25
Warc,Transitive,0,AP,0,0.0359133142408748
Warc,Transitive,5,AP,7,0.1088235294117647
Warc,Transitive,12,AP,14,0.0416666666666666
Warc,Transitive,4,AP,6,0.3304097029187889
Warc,Transitive,6,AP,8,0.8333333333333333
Warc,Transitive,12,LAG_NORMALIZED_INVERTED,14,0.6849315068493151
Warc,Transitive,14,LAG_NORMALIZED_INVERTED,16,0.9530332681017613
Warc,Transitive,7,LAG_NORMALIZED_INVERTED,9,0.5163329820864068
Warc,Transitive,15,LAG_NORMALIZED_INVERTED,17,0.0
Warc,Transitive,16,LAG_NORMALIZED_INVERTED,18,0.9843444227005871
Warc,Transitive,17,LAG_NORMALIZED_INVERTED,19,0.9706457925636007
Warc,Transitive,18,LAG_NORMALIZED_INVERTED,20,0.904109589041096
Warc,Transitive,11,LAG_NORMALIZED_INVERTED,13,0.3287671232876712
Warc,Transitive,5,LAG_NORMALIZED_INVERTED,7,0.8356164383561644
Warc,Transitive,6,LAG_NORMALIZED_INVERTED,8,0.9931506849315068
Warc,Transitive,10,LAG_NORMALIZED_INVERTED,12,0.730593607305936
Warc,Transitive,9,LAG_NORMALIZED_INVERTED,11,0.19691780821917815
Warc,Transitive,8,LAG_NORMALIZED_INVERTED,10,0.11415525114155245
Warc,Transitive,1,LAG_NORMALIZED_INVERTED,1,0.863013698630137
Warc,Direct,12,AP,14,1.0
Warc,Direct,11,AP,13,0.75
Warc,Direct,10,AP,12,0.6081871345029239
Warc,Direct,13,AP,15,0.7165532879818595
Warc,Direct,8,AP,10,0.3988648090815273
Warc,Direct,16,AP,18,0.9999999999999998
Warc,Hybrid,8,LAG_NORMALIZED_INVERTED,10,0.7671232876712328
Warc,Transitive,3,AUC,5,0.9659090909090908
Warc,Transitive,10,AP,12,0.1648048048048048
Warc,Transitive,2,AUC,4,0.6264367816091955
Warc,Transitive,0,AUC,0,0.37984496124031
Warc,Transitive,9,AP,11,0.0660759203579183
Warc,Transitive,8,AP,10,0.029106507637581
Warc,Transitive,12,AUC,14,0.7386363636363635
Warc,Direct,7,LAG_NORMALIZED_INVERTED,9,0.49209694415173866
Warc,Transitive,5,AUC,7,0.8620689655172413
Warc,Transitive,18,AP,20,0.125
Warc,Transitive,17,AP,19,0.7745421245421245
Warc,Transitive,16,AP,18,0.8909090909090909
Warc,Transitive,15,AP,17,0.0135135135135135
Warc,Transitive,14,AP,16,0.7475908149821193
Warc,Transitive,7,AP,9,0.1546596802351488
Warc,Transitive,13,AP,15,0.5831101265883875
Warc,Transitive,8,AUC,10,0.248062015503876
Warc,Transitive,1,AUC,1,0.8780487804878049
Warc,Transitive,16,AUC,18,0.9860627177700348
Warc,Transitive,9,AUC,11,0.2762345679012346
Warc,Transitive,0,LAG_NORMALIZED_INVERTED,0,0.26940639269406397
Warc,Transitive,3,LAG_NORMALIZED_INVERTED,5,0.9589041095890412
Warc,Transitive,2,LAG_NORMALIZED_INVERTED,4,0.5547945205479452
Warc,Transitive,11,AP,13,0.0224719101123595
Warc,Direct,5,LAG_NORMALIZED_INVERTED,7,0.9931506849315068
Warc,Transitive,4,LAG_NORMALIZED_INVERTED,6,0.7407797681770285
Warc,Direct,9,AUC,11,0.9104938271604938
Warc,Hybrid,0,AUC,0,0.4844961240310078
Warc,Hybrid,11,AUC,13,0.9885057471264368
Warc,Direct,6,AUC,8,1.0
Warc,Direct,4,AUC,6,0.7844129554655871
Warc,Hybrid,12,AUC,14,1.0
Warc,Direct,1,AUC,1,0.8013937282229965
Warc,Direct,8,AUC,10,0.8062015503875968
Warc,Hybrid,14,AUC,16,0.980836236933798
Warc,Hybrid,15,AUC,17,1.0
Warc,Hybrid,16,AUC,18,1.0
Warc,Direct,13,AUC,15,0.9581881533101044
Warc,Direct,10,AUC,12,0.9341085271317828
Warc,Direct,7,AUC,9,0.5121457489878543
Warc,Direct,5,AUC,7,0.9942528735632185
Warc,Hybrid,17,AUC,19,0.9878048780487804
Warc,Hybrid,9,AUC,11,0.9058641975308642
Warc,Hybrid,3,AUC,5,1.0
Warc,Hybrid,2,AUC,4,0.4942528735632184
Warc,Hybrid,1,AUC,1,0.8153310104529616
Warc,Hybrid,5,AUC,7,0.9942528735632185
Warc,Hybrid,7,AUC,9,0.5172064777327935
Warc,Hybrid,4,AUC,6,0.8076923076923077
Warc,Direct,12,AUC,14,1.0
Warc,Hybrid,6,AUC,8,1.0
Warc,Direct,0,AUC,0,0.5038759689922481
Warc,Direct,18,AUC,20,1.0
Warc,Direct,11,AUC,13,0.9885057471264368
Warc,Hybrid,18,AUC,20,1.0
Warc,Hybrid,10,AUC,12,0.9341085271317828
Warc,Direct,17,AUC,19,0.989547038327526
Warc,Direct,16,AUC,18,1.0
Warc,Direct,14,AUC,16,0.9825783972125436
Warc,Direct,15,AUC,17,1.0
Warc,Hybrid,8,AUC,10,0.8023255813953487
Warc,Hybrid,13,AUC,15,0.9581881533101044
Warc,Direct,3,AUC,5,1.0
Warc,Direct,2,AUC,4,0.4770114942528736
Drone,Hybrid,18,AP,37,0.4386168103426777
Drone,Hybrid,15,AP,28,0.4143124664218994
Drone,Hybrid,14,AP,27,0.4639321568170466
Drone,Hybrid,7,AP,9,0.4388717466192839
Drone,Transitive,16,LAG_NORMALIZED_INVERTED,29,0.5333131984294774
Drone,Transitive,23,LAG_NORMALIZED_INVERTED,48,0.6355783751132589
Drone,Hybrid,17,AP,35,0.3532670327746183
Drone,Hybrid,22,AP,45,0.4654572216373471
Drone,Hybrid,28,AP,53,0.5189698555063257
Drone,Hybrid,8,AP,10,0.4399718856664325
Drone,Transitive,15,LAG_NORMALIZED_INVERTED,28,0.6116883116883116
Drone,Hybrid,10,AP,16,0.4641774970750799
Drone,Transitive,14,LAG_NORMALIZED_INVERTED,27,0.6443672606463303
Drone,Hybrid,11,AP,23,0.4892330087200751
Drone,Hybrid,12,AP,24,0.4304269496778821
Drone,Hybrid,6,AP,8,0.447130345237421
Drone,Hybrid,16,AP,29,0.3794817402868788
Drone,Hybrid,13,AP,26,0.0032679738562091
Drone,Hybrid,3,AP,4,0.4408539245181532
Drone,Direct,2,LAG_NORMALIZED_INVERTED,3,0.5420114768951978
Drone,Direct,27,LAG_NORMALIZED_INVERTED,52,0.5910903050437935
Drone,Direct,26,LAG_NORMALIZED_INVERTED,51,1.0
Drone,Direct,25,LAG_NORMALIZED_INVERTED,50,0.610903050437934
Drone,Direct,24,LAG_NORMALIZED_INVERTED,49,0.5759891271519177
Drone,Direct,23,LAG_NORMALIZED_INVERTED,48,0.6123225611597705
Drone,Direct,21,LAG_NORMALIZED_INVERTED,44,0.5351253397765026
Drone,Direct,3,LAG_NORMALIZED_INVERTED,4,0.5863485351857445
Drone,Direct,20,LAG_NORMALIZED_INVERTED,41,0.5736635457565691
Drone,Direct,18,LAG_NORMALIZED_INVERTED,37,0.542826940501359
Drone,Direct,17,LAG_NORMALIZED_INVERTED,35,0.9102990033222591
Drone,Direct,16,LAG_NORMALIZED_INVERTED,29,0.4351253397765025
Drone,Hybrid,9,AP,15,0.4106586677145194
Drone,Transitive,13,LAG_NORMALIZED_INVERTED,26,0.7275747508305648
Drone,Transitive,7,LAG_NORMALIZED_INVERTED,9,0.6638477801268499
Drone,Transitive,1,LAG_NORMALIZED_INVERTED,2,0.6737541528239201
Drone,Direct,19,LAG_NORMALIZED_INVERTED,39,0.527423739051646
Drone,Direct,4,LAG_NORMALIZED_INVERTED,6,0.5035638779824826
Drone,Direct,5,LAG_NORMALIZED_INVERTED,7,0.5523708849290243
Drone,Direct,8,LAG_NORMALIZED_INVERTED,10,0.5719722138326788
Drone,Hybrid,4,AP,6,0.4965660142596069
Drone,Hybrid,2,AP,3,0.4407782693397243
Drone,Hybrid,1,AP,2,0.4390801107900776
Drone,Hybrid,0,AP,0,0.4118046527672485
Drone,Hybrid,27,AP,52,0.4623803114249264
Drone,Hybrid,29,AP,54,0.4450674868924025
Drone,Direct,15,LAG_NORMALIZED_INVERTED,28,0.48728480821504083
Drone,Direct,28,LAG_NORMALIZED_INVERTED,53,0.6491694352159468
Drone,Direct,22,LAG_NORMALIZED_INVERTED,45,0.5679855028692238
Drone,Direct,13,LAG_NORMALIZED_INVERTED,26,0.415282392026578
Drone,Direct,14,LAG_NORMALIZED_INVERTED,27,0.5788583509513743
Drone,Direct,12,LAG_NORMALIZED_INVERTED,24,0.5472364844457868
Drone,Direct,7,LAG_NORMALIZED_INVERTED,9,0.5712171549380851
Drone,Direct,11,LAG_NORMALIZED_INVERTED,23,0.6310480217456962
Drone,Direct,1,LAG_NORMALIZED_INVERTED,2,0.49589247961340976
Drone,Direct,10,LAG_NORMALIZED_INVERTED,16,0.5399275143461191
Drone,Direct,9,LAG_NORMALIZED_INVERTED,15,0.4835397160978555
Drone,Hybrid,5,AP,7,0.457591426694215
Drone,Hybrid,26,AP,51,0.2
Drone,Direct,3,AP,4,0.369071586603641
Drone,Hybrid,23,AP,48,0.5079448730789018
Drone,Hybrid,26,AUC,51,0.9911894273127754
Drone,Hybrid,7,AUC,9,0.7078787878787879
Drone,Hybrid,15,AUC,28,0.7232411067193677
Drone,Hybrid,22,AUC,45,0.728695652173913
Drone,Hybrid,14,AUC,27,0.7240579710144928
Drone,Hybrid,12,AUC,24,0.7065876152832675
Drone,Hybrid,11,AUC,23,0.7379710144927537
Drone,Hybrid,10,AUC,16,0.7242424242424242
Drone,Hybrid,9,AUC,15,0.6995256916996049
Drone,Hybrid,18,AUC,37,0.7095652173913044
Drone,Hybrid,27,AUC,52,0.7367852437417656
Drone,Hybrid,17,AUC,35,0.8712147580925862
Drone,Hybrid,20,AUC,41,0.7163899868247694
Drone,Hybrid,28,AUC,53,0.7700395256916996
Drone,Hybrid,6,AUC,8,0.7135704874835309
Drone,Hybrid,24,AUC,49,0.7409749670619235
Drone,Hybrid,8,AUC,10,0.7038998682476945
Drone,Transitive,18,AP,37,0.4314718490477354
Drone,Direct,5,AUC,7,0.598129117259552
Drone,Direct,0,AUC,0,0.5225164690382083
Drone,Direct,29,AUC,54,0.6244795783926219
Drone,Direct,28,AUC,53,0.6779446640316206
Drone,Direct,27,AUC,52,0.6552832674571806
Drone,Direct,26,AUC,51,0.9911894273127752
Drone,Direct,25,AUC,50,0.6473386034255599
Drone,Direct,24,AUC,49,0.613596837944664
Drone,Hybrid,4,AUC,6,0.7276943346508564
Drone,Direct,23,AUC,48,0.6502371541501977
Drone,Direct,20,AUC,41,0.6126218708827404
Drone,Direct,19,AUC,39,0.5917786561264822
Drone,Direct,18,AUC,37,0.5885375494071147
Drone,Direct,17,AUC,35,0.9298642533936652
Drone,Direct,16,AUC,29,0.5306719367588932
Drone,Direct,8,AUC,10,0.6118577075098814
Drone,Direct,15,AUC,28,0.5658234519104085
Drone,Direct,21,AUC,44,0.5820553359683794
Drone,Hybrid,3,AUC,4,0.7266403162055335
Drone,Hybrid,2,AUC,3,0.7068774703557312
Drone,Hybrid,1,AUC,2,0.7265349143610014
Drone,Direct,4,AP,6,0.3544243585905201
Drone,Direct,22,AUC,45,0.6120421607378128
Drone,Direct,13,AUC,26,0.6035242290748899
Drone,Direct,14,AUC,27,0.6505401844532279
Drone,Transitive,24,AUC,49,0.6569169960474308
Drone,Transitive,27,AP,52,0.5040704849914903
Drone,Transitive,26,LAG_NORMALIZED_INVERTED,51,0.9867109634551495
Drone,Direct,2,AP,3,0.3483751232917617
Drone,Transitive,24,LAG_NORMALIZED_INVERTED,49,0.6200543642404107
Drone,Transitive,12,AP,24,0.4116383795802508
Drone,Transitive,11,AP,23,0.5045724697684263
Drone,Direct,6,AP,8,0.3869449445907472
Drone,Hybrid,19,AP,39,0.4264048635614718
Drone,Hybrid,20,AP,41,0.4463942130713861
Drone,Hybrid,21,AP,44,0.4911401815209819
Drone,Hybrid,24,AP,49,0.4872679589871972
Drone,Direct,29,LAG_NORMALIZED_INVERTED,54,0.5399275143461191
Drone,Hybrid,25,AP,50,0.4896130635883249
Drone,Transitive,24,AP,49,0.4017435137894621
Drone,Hybrid,25,AUC,50,0.7344137022397892
Drone,Hybrid,0,AUC,0,0.718471673254282
Drone,Hybrid,13,AUC,26,0.3281938325991189
Drone,Hybrid,29,AUC,54,0.7331225296442689
Drone,Hybrid,5,AUC,7,0.7127536231884058
Drone,Transitive,21,AP,44,0.3645087768130909
Drone,Transitive,17,AP,35,0.2991317271576736
Drone,Direct,4,AUC,6,0.5877997364953886
Drone,Transitive,26,AP,51,0.1111111111111111
Drone,Transitive,25,AP,50,0.3685984887231243
Drone,Hybrid,21,AUC,44,0.7373386034255599
Drone,Hybrid,19,AUC,39,0.7025296442687747
Drone,Hybrid,23,AUC,48,0.7392621870882741
Drone,Transitive,19,AP,39,0.3749214609517873
Drone,Transitive,20,AP,41,0.4031108304826027
Drone,Transitive,22,AP,45,0.4231109501887601
Drone,Transitive,29,AP,54,0.3452266495455457
Drone,Hybrid,16,AUC,29,0.7065085638998683
Drone,Transitive,4,AP,6,0.4299402271747203
Drone,Direct,6,LAG_NORMALIZED_INVERTED,8,0.5544548474781033
Drone,Transitive,5,LAG_NORMALIZED_INVERTED,7,0.6593476291150708
Drone,Direct,29,AP,54,0.3410207744599363
Drone,Transitive,21,AUC,44,0.6464558629776022
Drone,Transitive,18,AUC,37,0.6964426877470355
Drone,Transitive,19,AUC,39,0.6474044795783926
Drone,Hybrid,15,LAG_NORMALIZED_INVERTED,28,0.6960736937481122
Drone,Hybrid,27,LAG_NORMALIZED_INVERTED,52,0.7115977046209603
Drone,Hybrid,9,LAG_NORMALIZED_INVERTED,15,0.6688915735427363
Drone,Transitive,20,AUC,41,0.6789459815546772
Drone,Transitive,22,AUC,45,0.6614492753623189
Drone,Transitive,3,LAG_NORMALIZED_INVERTED,4,0.5668378133494412
Drone,Transitive,29,AUC,54,0.6583662714097497
Drone,Transitive,3,AUC,4,0.6104874835309618
Drone,Transitive,12,AUC,24,0.6253227931488801
Drone,Transitive,17,AUC,35,0.9239470936303515
Drone,Transitive,6,AUC,8,0.6982345191040843
Drone,Transitive,4,AUC,6,0.6523978919631095
Drone,Direct,0,AP,0,0.2456774679883114
Drone,Transitive,12,LAG_NORMALIZED_INVERTED,24,0.5838417396556932
Drone,Transitive,4,LAG_NORMALIZED_INVERTED,6,0.6150105708245244
Drone,Direct,14,AP,27,0.3588998375125186
Drone,Transitive,16,AUC,29,0.5813175230566534
Drone,Transitive,23,AUC,48,0.6704611330698287
Drone,Transitive,15,AUC,28,0.6496179183135705
Drone,Direct,28,AP,53,0.4010839013760253
Drone,Hybrid,14,LAG_NORMALIZED_INVERTED,27,0.6970099667774086
Drone,Transitive,13,AUC,26,0.8105726872246696
Drone,Transitive,1,AUC,2,0.7037681159420289
Drone,Direct,22,AP,45,0.3903024672777777
Drone,Hybrid,13,LAG_NORMALIZED_INVERTED,26,0.0
Drone,Hybrid,29,LAG_NORMALIZED_INVERTED,54,0.707399577167019
Drone,Transitive,2,AUC,3,0.6692753623188405
Drone,Transitive,14,AUC,27,0.678129117259552
Drone,Direct,27,AP,52,0.4104362012458784
Drone,Direct,26,AP,51,0.2
Drone,Direct,12,AUC,24,0.6029117259552041
Drone,Hybrid,6,LAG_NORMALIZED_INVERTED,8,0.6849894291754757
Drone,Transitive,0,AUC,0,0.6958102766798419
Drone,Direct,0,LAG_NORMALIZED_INVERTED,0,0.4652974932044699
Drone,Hybrid,5,LAG_NORMALIZED_INVERTED,7,0.6840531561461793
Drone,Hybrid,28,LAG_NORMALIZED_INVERTED,53,0.7497130776200542
Drone,Hybrid,8,LAG_NORMALIZED_INVERTED,10,0.673905164602839
Drone,Transitive,25,AUC,50,0.6445586297760211
Drone,Hybrid,16,LAG_NORMALIZED_INVERTED,29,0.6768951978254304
Drone,Direct,9,AUC,15,0.5688142292490118
Drone,Hybrid,10,LAG_NORMALIZED_INVERTED,16,0.6972213832678948
Drone,Hybrid,11,LAG_NORMALIZED_INVERTED,23,0.7129568106312292
Drone,Direct,2,AUC,3,0.5883267457180501
Drone,Hybrid,12,LAG_NORMALIZED_INVERTED,24,0.6769858048927817
Drone,Hybrid,22,LAG_NORMALIZED_INVERTED,45,0.7023255813953488
Drone,Hybrid,26,LAG_NORMALIZED_INVERTED,51,1.0
Drone,Transitive,27,LAG_NORMALIZED_INVERTED,52,0.7056176381757776
Drone,Transitive,8,AUC,10,0.6889064558629776
Drone,Transitive,10,AUC,16,0.6139920948616601
Drone,Direct,7,AUC,9,0.6144137022397892
Drone,Hybrid,0,LAG_NORMALIZED_INVERTED,0,0.6906070673512534
Drone,Hybrid,1,LAG_NORMALIZED_INVERTED,2,0.6998489882210812
Drone,Hybrid,2,LAG_NORMALIZED_INVERTED,3,0.6773180308064028
Drone,Hybrid,3,LAG_NORMALIZED_INVERTED,4,0.6999697976442162
Drone,Hybrid,4,LAG_NORMALIZED_INVERTED,6,0.7011778918755662
Drone,Transitive,9,AUC,15,0.5858234519104085
Drone,Direct,11,AUC,23,0.6689591567852436
Drone,Direct,10,AUC,16,0.6070355731225296
Drone,Direct,13,AP,26,0.005524861878453
Drone,Direct,25,AP,50,0.3835564004361596
Drone,Direct,23,AP,48,0.3981077991209807
Drone,Direct,8,AP,10,0.3919094999979531
Drone,Transitive,11,AUC,23,0.6902503293807642
Drone,Direct,1,AUC,2,0.5487220026350461
Drone,Transitive,7,AUC,9,0.6951251646903821
Drone,Hybrid,7,LAG_NORMALIZED_INVERTED,9,0.6784657203261855
Drone,Direct,12,AP,24,0.3493468385463576
Drone,Direct,10,AP,16,0.4051342956930387
Drone,Transitive,1,AP,2,0.382078131333733
Drone,Transitive,2,AP,3,0.396644287960598
Drone,Direct,21,AP,44,0.3366424912532501
Drone,Transitive,10,AP,16,0.3429865698890682
Drone,Transitive,3,AP,4,0.2889964892695223
Drone,Transitive,9,AP,15,0.3176966033998009
Drone,Transitive,5,AP,7,0.4429179357607318
Drone,Transitive,6,AP,8,0.4396294503362209
Drone,Transitive,8,AP,10,0.4353329960350127
Drone,Transitive,0,AP,0,0.390117100810752
Drone,Transitive,5,AUC,7,0.6911989459815546
Drone,Transitive,26,AUC,51,0.9823788546255506
Drone,Direct,16,AP,29,0.2639994575836147
Drone,Direct,15,AP,28,0.2813609708913124
Drone,Direct,24,AP,49,0.3505558620740291
Drone,Direct,20,AP,41,0.3627684233747128
Drone,Direct,19,AP,39,0.337422264194984
Drone,Transitive,28,LAG_NORMALIZED_INVERTED,53,0.7021443672606462
Drone,Direct,3,AUC,4,0.6334914361001316
Drone,Direct,6,AUC,8,0.609802371541502
Drone,Direct,18,AP,37,0.3551220501504475
Drone,Transitive,17,LAG_NORMALIZED_INVERTED,35,0.9016100178890877
Drone,Transitive,29,LAG_NORMALIZED_INVERTED,54,0.621715493808517
Drone,Transitive,22,LAG_NORMALIZED_INVERTED,45,0.6252491694352159
Drone,Transitive,20,LAG_NORMALIZED_INVERTED,41,0.6453035336756267
Drone,Transitive,19,LAG_NORMALIZED_INVERTED,39,0.6091513138024766
Drone,Transitive,18,LAG_NORMALIZED_INVERTED,37,0.6653578979160375
Drone,Direct,1,AP,2,0.2512809224867386
Drone,Direct,17,AP,35,0.4895583468623147
Drone,Hybrid,17,LAG_NORMALIZED_INVERTED,35,0.8241758241758241
Drone,Direct,7,AP,9,0.3741753445855897
Drone,Transitive,7,AP,9,0.4243793649625687
Drone,Transitive,28,AP,53,0.507864446519082
Drone,Transitive,6,LAG_NORMALIZED_INVERTED,8,0.6674116581093325
Drone,Transitive,0,LAG_NORMALIZED_INVERTED,0,0.6646330413772273
Drone,Transitive,8,LAG_NORMALIZED_INVERTED,10,0.6567200241618847
Drone,Transitive,16,AP,29,0.3050958685427168
Drone,Transitive,23,AP,48,0.4203468194490843
Drone,Transitive,15,AP,28,0.3589861033335841
Drone,Transitive,14,AP,27,0.4397400454568274
Drone,Transitive,9,LAG_NORMALIZED_INVERTED,15,0.5385684083358502
Drone,Transitive,13,AP,26,0.0114942528735632
Drone,Transitive,10,LAG_NORMALIZED_INVERTED,16,0.5708547266686801
Drone,Transitive,28,AUC,53,0.7285375494071147
Drone,Transitive,11,LAG_NORMALIZED_INVERTED,23,0.658260344306856
Drone,Hybrid,25,LAG_NORMALIZED_INVERTED,50,0.7088794926004228
Drone,Hybrid,18,LAG_NORMALIZED_INVERTED,37,0.6803986710963454
Drone,Hybrid,19,LAG_NORMALIZED_INVERTED,39,0.6723346421020839
Drone,Hybrid,20,LAG_NORMALIZED_INVERTED,41,0.688221081244337
Drone,Hybrid,21,LAG_NORMALIZED_INVERTED,44,0.7122319540924191
Drone,Direct,9,AP,15,0.2876231103287201
Drone,Hybrid,24,LAG_NORMALIZED_INVERTED,49,0.7163998791905768
Drone,Transitive,25,LAG_NORMALIZED_INVERTED,50,0.6058894593778315
Drone,Transitive,21,LAG_NORMALIZED_INVERTED,44,0.6080640289942615
Drone,Direct,5,AP,7,0.3985088890259025
Drone,Transitive,27,AUC,52,0.7315678524374176
Drone,Direct,11,AP,23,0.3995366580049112
Drone,Transitive,2,LAG_NORMALIZED_INVERTED,3,0.63421926910299
Drone,Hybrid,23,LAG_NORMALIZED_INVERTED,48,0.7144367260646329
Traincontroller,Transitive,58,AP,94,0.0029154518950437
Traincontroller,Transitive,117,AP,190,0.6787203819054789
Traincontroller,Transitive,109,AP,182,0.6727499598652016
Traincontroller,Transitive,124,AP,197,0.6513413132026526
Traincontroller,Hybrid,77,LAG_NORMALIZED_INVERTED,135,0.8099197324414716
Traincontroller,Transitive,50,AP,76,0.6194783793651291
Traincontroller,Transitive,53,AP,86,0.6566199787351321
Traincontroller,Transitive,54,AP,87,0.6410530809588479
Traincontroller,Transitive,55,AP,88,0.6462154617721374
Traincontroller,Transitive,11,AP,27,0.6692732263280952
Traincontroller,Transitive,10,AP,23,0.0042115286017725
Traincontroller,Hybrid,129,LAG_NORMALIZED_INVERTED,202,0.8292775919732441
Traincontroller,Hybrid,130,LAG_NORMALIZED_INVERTED,203,1.0
Traincontroller,Hybrid,131,LAG_NORMALIZED_INVERTED,204,1.0
Traincontroller,Transitive,125,LAG_NORMALIZED_INVERTED,198,0.820180602006689
Traincontroller,Hybrid,67,LAG_NORMALIZED_INVERTED,116,0.8270702341137124
Traincontroller,Hybrid,101,LAG_NORMALIZED_INVERTED,169,0.8374448160535117
Traincontroller,Hybrid,115,LAG_NORMALIZED_INVERTED,188,0.8245418060200669
Traincontroller,Hybrid,99,LAG_NORMALIZED_INVERTED,167,0.8351638795986622
Traincontroller,Hybrid,80,LAG_NORMALIZED_INVERTED,141,0.7993846153846154
Traincontroller,Hybrid,71,LAG_NORMALIZED_INVERTED,120,0.8422006688963211
Traincontroller,Hybrid,79,LAG_NORMALIZED_INVERTED,139,0.8065551839464883
Traincontroller,Hybrid,78,LAG_NORMALIZED_INVERTED,137,0.6333333333333333
