dataset,percent,iteration,metric,value
EasyClinic,0.7,21,LAG_NORMALIZED_INVERTED,0.9836418042779563
EasyClinic,0.7,36,LAG_NORMALIZED_INVERTED,0.9751080571871883
EasyClinic,0.7,20,LAG_NORMALIZED_INVERTED,0.9881857475340796
EasyClinic,0.7,4,LAG_NORMALIZED_INVERTED,0.9739000332483653
EasyClinic,0.7,18,LAG_NORMALIZED_INVERTED,0.9388119250803502
EasyClinic,0.7,52,LAG_NORMALIZED_INVERTED,0.9391111603679486
EasyClinic,0.6,88,LAG_NORMALIZED_INVERTED,0.911182533525435
EasyClinic,0.6,89,LAG_NORMALIZED_INVERTED,0.9422586722819462
EasyClinic,0.6,90,LAG_NORMALIZED_INVERTED,0.9175218885071483
EasyClinic,0.6,91,LAG_NORMALIZED_INVERTED,0.9451845284273523
EasyClinic,0.6,92,LAG_NORMALIZED_INVERTED,0.9605120248254461
EasyClinic,0.6,93,LAG_NORMALIZED_INVERTED,0.9393106505596808
EasyClinic,0.6,94,LAG_NORMALIZED_INVERTED,0.9633824670287044
EasyClinic,0.6,95,LAG_NORMALIZED_INVERTED,0.9089105618973734
EasyClinic,0.6,96,LAG_NORMALIZED_INVERTED,0.9190956444641472
EasyClinic,0.6,97,LAG_NORMALIZED_INVERTED,0.9542059182090213
EasyClinic,0.6,98,LAG_NORMALIZED_INVERTED,0.9480882189958993
EasyClinic,0.6,99,LAG_NORMALIZED_INVERTED,0.937249251911781
EasyClinic,0.7,0,LAG_NORMALIZED_INVERTED,0.9633381358749862
EasyClinic,0.7,19,LAG_NORMALIZED_INVERTED,0.9720159592153386
EasyClinic,0.7,1,LAG_NORMALIZED_INVERTED,0.9823451180316968
EasyClinic,0.7,3,LAG_NORMALIZED_INVERTED,0.97788983708301
EasyClinic,0.7,5,LAG_NORMALIZED_INVERTED,0.9671616978831874
EasyClinic,0.7,6,LAG_NORMALIZED_INVERTED,0.9822232073589715
EasyClinic,0.7,7,LAG_NORMALIZED_INVERTED,0.9736562119029147
EasyClinic,0.7,8,LAG_NORMALIZED_INVERTED,0.9812035908234512
EasyClinic,0.7,9,LAG_NORMALIZED_INVERTED,0.9721489526764934
EasyClinic,0.7,10,LAG_NORMALIZED_INVERTED,0.9748531530533082
EasyClinic,0.7,11,LAG_NORMALIZED_INVERTED,0.9638590269311759
EasyClinic,0.7,12,LAG_NORMALIZED_INVERTED,0.9580516457940818
EasyClinic,0.7,13,LAG_NORMALIZED_INVERTED,0.9638811925080351
EasyClinic,0.7,14,LAG_NORMALIZED_INVERTED,0.9568325390668292
EasyClinic,0.7,15,LAG_NORMALIZED_INVERTED,0.9610218330932062
EasyClinic,0.7,16,LAG_NORMALIZED_INVERTED,0.9612767372270863
EasyClinic,0.7,17,LAG_NORMALIZED_INVERTED,0.9650448852931397
EasyClinic,0.7,2,LAG_NORMALIZED_INVERTED,0.9689127784550593
EasyClinic,0.7,53,LAG_NORMALIZED_INVERTED,0.9451512800620636
EasyClinic,0.8,21,LAG_NORMALIZED_INVERTED,0.9730799069045772
EasyClinic,0.7,55,LAG_NORMALIZED_INVERTED,0.960179541172559
EasyClinic,0.7,91,LAG_NORMALIZED_INVERTED,0.9862905907126233
EasyClinic,0.7,92,LAG_NORMALIZED_INVERTED,0.9676825889393772
EasyClinic,0.7,93,LAG_NORMALIZED_INVERTED,0.9638811925080351
EasyClinic,0.7,94,LAG_NORMALIZED_INVERTED,0.9619195389560014
EasyClinic,0.7,95,LAG_NORMALIZED_INVERTED,0.9769478000664967
EasyClinic,0.7,96,LAG_NORMALIZED_INVERTED,0.9464701318851823
EasyClinic,0.7,97,LAG_NORMALIZED_INVERTED,0.9716169788318741
EasyClinic,0.7,98,LAG_NORMALIZED_INVERTED,0.9663859026931176
EasyClinic,0.7,99,LAG_NORMALIZED_INVERTED,0.9548043887842181
EasyClinic,0.8,0,LAG_NORMALIZED_INVERTED,0.9872769588828549
EasyClinic,0.8,1,LAG_NORMALIZED_INVERTED,0.9794192618862906
EasyClinic,0.8,2,LAG_NORMALIZED_INVERTED,0.9829879197606117
EasyClinic,0.8,3,LAG_NORMALIZED_INVERTED,0.9847722486977724
EasyClinic,0.8,4,LAG_NORMALIZED_INVERTED,0.983342568990358
EasyClinic,0.7,90,LAG_NORMALIZED_INVERTED,0.9539731796520005
EasyClinic,0.8,5,LAG_NORMALIZED_INVERTED,0.9828216779341682
EasyClinic,0.8,7,LAG_NORMALIZED_INVERTED,0.9838856256234069
EasyClinic,0.8,8,LAG_NORMALIZED_INVERTED,0.9764490745871661
EasyClinic,0.8,9,LAG_NORMALIZED_INVERTED,0.9906239609885847
EasyClinic,0.8,10,LAG_NORMALIZED_INVERTED,0.9907237060844508
EasyClinic,0.8,11,LAG_NORMALIZED_INVERTED,0.9848941593704976
EasyClinic,0.8,12,LAG_NORMALIZED_INVERTED,0.9748753186301673
EasyClinic,0.8,13,LAG_NORMALIZED_INVERTED,0.9817688130333592
EasyClinic,0.8,14,LAG_NORMALIZED_INVERTED,0.9885514795522553
EasyClinic,0.8,15,LAG_NORMALIZED_INVERTED,0.9917654881968303
EasyClinic,0.8,16,LAG_NORMALIZED_INVERTED,0.9704865344120581
EasyClinic,0.8,17,LAG_NORMALIZED_INVERTED,0.9835420591820903
EasyClinic,0.8,18,LAG_NORMALIZED_INVERTED,0.9858472791754406
EasyClinic,0.8,19,LAG_NORMALIZED_INVERTED,0.9765820680483209
EasyClinic,0.8,20,LAG_NORMALIZED_INVERTED,0.9928959326166463
EasyClinic,0.8,6,LAG_NORMALIZED_INVERTED,0.9892718608001774
EasyClinic,0.7,89,LAG_NORMALIZED_INVERTED,0.974653662861576
EasyClinic,0.7,88,LAG_NORMALIZED_INVERTED,0.9796741660201707
EasyClinic,0.7,87,LAG_NORMALIZED_INVERTED,0.972160035464923
EasyClinic,0.7,56,LAG_NORMALIZED_INVERTED,0.9924526210794636
EasyClinic,0.7,57,LAG_NORMALIZED_INVERTED,0.9817577302449296
EasyClinic,0.7,58,LAG_NORMALIZED_INVERTED,0.9663969854815472
EasyClinic,0.7,59,LAG_NORMALIZED_INVERTED,0.974830987476449
EasyClinic,0.7,60,LAG_NORMALIZED_INVERTED,0.9717278067161698
EasyClinic,0.7,61,LAG_NORMALIZED_INVERTED,0.9657652665410618
EasyClinic,0.7,62,LAG_NORMALIZED_INVERTED,0.9867117366729469
EasyClinic,0.7,63,LAG_NORMALIZED_INVERTED,0.9838412944696886
EasyClinic,0.7,64,LAG_NORMALIZED_INVERTED,0.9821899589936828
EasyClinic,0.7,65,LAG_NORMALIZED_INVERTED,0.9629280727030921
EasyClinic,0.7,66,LAG_NORMALIZED_INVERTED,0.9740995234400975
EasyClinic,0.7,67,LAG_NORMALIZED_INVERTED,0.9753518785326388
EasyClinic,0.7,68,LAG_NORMALIZED_INVERTED,0.9648010639476893
EasyClinic,0.7,69,LAG_NORMALIZED_INVERTED,0.9671506150947579
EasyClinic,0.7,70,LAG_NORMALIZED_INVERTED,0.9412279729579962
EasyClinic,0.7,71,LAG_NORMALIZED_INVERTED,0.9751080571871883
EasyClinic,0.7,72,LAG_NORMALIZED_INVERTED,0.9837858805275407
EasyClinic,0.7,86,LAG_NORMALIZED_INVERTED,0.9657431009642026
EasyClinic,0.7,85,LAG_NORMALIZED_INVERTED,0.9806494514019727
EasyClinic,0.7,84,LAG_NORMALIZED_INVERTED,0.973290479884739
EasyClinic,0.7,83,LAG_NORMALIZED_INVERTED,0.9666629724038568
EasyClinic,0.7,82,LAG_NORMALIZED_INVERTED,0.9776127673722709
EasyClinic,0.7,81,LAG_NORMALIZED_INVERTED,0.9637481990468801
EasyClinic,0.7,54,LAG_NORMALIZED_INVERTED,0.9718164690236063
EasyClinic,0.7,80,LAG_NORMALIZED_INVERTED,0.9810595145738668
EasyClinic,0.7,78,LAG_NORMALIZED_INVERTED,0.9686246259558905
EasyClinic,0.7,77,LAG_NORMALIZED_INVERTED,0.9628394103956556
EasyClinic,0.7,76,LAG_NORMALIZED_INVERTED,0.9580294802172227
EasyClinic,0.7,75,LAG_NORMALIZED_INVERTED,0.9893605231076139
EasyClinic,0.7,74,LAG_NORMALIZED_INVERTED,0.9682367283608556
EasyClinic,0.7,73,LAG_NORMALIZED_INVERTED,0.9832982378366397
EasyClinic,0.7,79,LAG_NORMALIZED_INVERTED,0.9519893605231076
EasyClinic,0.6,87,LAG_NORMALIZED_INVERTED,0.9486312756289482
EasyClinic,0.5,50,LAG_NORMALIZED_INVERTED,0.9338135874986147
EasyClinic,0.6,85,LAG_NORMALIZED_INVERTED,0.9514352211016291
EasyClinic,0.5,85,LAG_NORMALIZED_INVERTED,0.9034467472015959
EasyClinic,0.5,86,LAG_NORMALIZED_INVERTED,0.8978056078909453
EasyClinic,0.5,87,LAG_NORMALIZED_INVERTED,0.8895489305109165
EasyClinic,0.5,88,LAG_NORMALIZED_INVERTED,0.9171450737005431
EasyClinic,0.5,89,LAG_NORMALIZED_INVERTED,0.8999778344231408
EasyClinic,0.5,90,LAG_NORMALIZED_INVERTED,0.9249251911781003
EasyClinic,0.5,91,LAG_NORMALIZED_INVERTED,0.8916435775241051
EasyClinic,0.5,92,LAG_NORMALIZED_INVERTED,0.8707303557575086
EasyClinic,0.5,93,LAG_NORMALIZED_INVERTED,0.9048985924858695
EasyClinic,0.5,94,LAG_NORMALIZED_INVERTED,0.9358417377812257
EasyClinic,0.5,95,LAG_NORMALIZED_INVERTED,0.9072370608445085
EasyClinic,0.5,96,LAG_NORMALIZED_INVERTED,0.9437659315083675
EasyClinic,0.5,97,LAG_NORMALIZED_INVERTED,0.910306993239499
EasyClinic,0.5,98,LAG_NORMALIZED_INVERTED,0.9005098082677602
EasyClinic,0.5,84,LAG_NORMALIZED_INVERTED,0.8764712401640252
EasyClinic,0.5,99,LAG_NORMALIZED_INVERTED,0.952133436772692
EasyClinic,0.6,1,LAG_NORMALIZED_INVERTED,0.9399091211348776
EasyClinic,0.6,2,LAG_NORMALIZED_INVERTED,0.9570985259891389
EasyClinic,0.6,3,LAG_NORMALIZED_INVERTED,0.9405630056522221
EasyClinic,0.6,4,LAG_NORMALIZED_INVERTED,0.9345007203812479
EasyClinic,0.6,5,LAG_NORMALIZED_INVERTED,0.9366951124903026
EasyClinic,0.6,6,LAG_NORMALIZED_INVERTED,0.9415493738224537
EasyClinic,0.6,7,LAG_NORMALIZED_INVERTED,0.9670619527873213
EasyClinic,0.6,8,LAG_NORMALIZED_INVERTED,0.9291144852044775
EasyClinic,0.6,9,LAG_NORMALIZED_INVERTED,0.9454394325612324
EasyClinic,0.6,10,LAG_NORMALIZED_INVERTED,0.9619306217444309
EasyClinic,0.6,11,LAG_NORMALIZED_INVERTED,0.9442203258339799
EasyClinic,0.6,12,LAG_NORMALIZED_INVERTED,0.9375263216225203
EasyClinic,0.6,13,LAG_NORMALIZED_INVERTED,0.9367505264324504
EasyClinic,0.6,14,LAG_NORMALIZED_INVERTED,0.9491078355314198
EasyClinic,0.6,0,LAG_NORMALIZED_INVERTED,0.9447855480438878
EasyClinic,0.5,83,LAG_NORMALIZED_INVERTED,0.8734788872880417
EasyClinic,0.5,82,LAG_NORMALIZED_INVERTED,0.8497838856256233
EasyClinic,0.5,81,LAG_NORMALIZED_INVERTED,0.9117810041006317
EasyClinic,0.8,22,LAG_NORMALIZED_INVERTED,0.977867671506151
EasyClinic,0.5,51,LAG_NORMALIZED_INVERTED,0.8709076803723816
EasyClinic,0.5,52,LAG_NORMALIZED_INVERTED,0.8860024382134545
EasyClinic,0.5,53,LAG_NORMALIZED_INVERTED,0.9401086113266097
EasyClinic,0.5,54,LAG_NORMALIZED_INVERTED,0.9153939931286712
EasyClinic,0.5,55,LAG_NORMALIZED_INVERTED,0.9464812146736119
EasyClinic,0.5,56,LAG_NORMALIZED_INVERTED,0.9027817798958218
EasyClinic,0.5,57,LAG_NORMALIZED_INVERTED,0.9277180538623517
EasyClinic,0.5,58,LAG_NORMALIZED_INVERTED,0.9166130998559238
EasyClinic,0.5,59,LAG_NORMALIZED_INVERTED,0.9236950016624182
EasyClinic,0.5,60,LAG_NORMALIZED_INVERTED,0.9116812590047656
EasyClinic,0.5,61,LAG_NORMALIZED_INVERTED,0.8958993682810595
EasyClinic,0.5,62,LAG_NORMALIZED_INVERTED,0.9091322176659647
EasyClinic,0.5,63,LAG_NORMALIZED_INVERTED,0.8891831984927407
EasyClinic,0.5,64,LAG_NORMALIZED_INVERTED,0.9222320735897152
EasyClinic,0.5,65,LAG_NORMALIZED_INVERTED,0.8961210240496509
EasyClinic,0.5,66,LAG_NORMALIZED_INVERTED,0.9540950903247257
EasyClinic,0.5,80,LAG_NORMALIZED_INVERTED,0.8942701983819129
EasyClinic,0.5,79,LAG_NORMALIZED_INVERTED,0.8596032361742214
EasyClinic,0.5,78,LAG_NORMALIZED_INVERTED,0.913210683808046
EasyClinic,0.5,77,LAG_NORMALIZED_INVERTED,0.8977058627950792
EasyClinic,0.5,76,LAG_NORMALIZED_INVERTED,0.8767261442979053
EasyClinic,0.5,75,LAG_NORMALIZED_INVERTED,0.9141748864014185
EasyClinic,0.6,15,LAG_NORMALIZED_INVERTED,0.9638811925080351
EasyClinic,0.5,74,LAG_NORMALIZED_INVERTED,0.9208134766707303
EasyClinic,0.5,72,LAG_NORMALIZED_INVERTED,0.9109276293915549
EasyClinic,0.5,71,LAG_NORMALIZED_INVERTED,0.9004322287487532
EasyClinic,0.5,70,LAG_NORMALIZED_INVERTED,0.9330932062506927
EasyClinic,0.5,69,LAG_NORMALIZED_INVERTED,0.9099301784328937
EasyClinic,0.5,68,LAG_NORMALIZED_INVERTED,0.9003214008644574
EasyClinic,0.5,67,LAG_NORMALIZED_INVERTED,0.8634600465477114
EasyClinic,0.5,73,LAG_NORMALIZED_INVERTED,0.8878200155159037
EasyClinic,0.6,16,LAG_NORMALIZED_INVERTED,0.9300454394325612
EasyClinic,0.6,17,LAG_NORMALIZED_INVERTED,0.9443422365067051
EasyClinic,0.6,18,LAG_NORMALIZED_INVERTED,0.919716280616203
EasyClinic,0.6,54,LAG_NORMALIZED_INVERTED,0.9597140640585171
EasyClinic,0.6,55,LAG_NORMALIZED_INVERTED,0.9389005873877868
EasyClinic,0.6,56,LAG_NORMALIZED_INVERTED,0.9638811925080351
EasyClinic,0.6,57,LAG_NORMALIZED_INVERTED,0.95398426244043
EasyClinic,0.6,58,LAG_NORMALIZED_INVERTED,0.9330156267316857
EasyClinic,0.6,59,LAG_NORMALIZED_INVERTED,0.9615981380915438
EasyClinic,0.6,60,LAG_NORMALIZED_INVERTED,0.9237171672392774
EasyClinic,0.6,61,LAG_NORMALIZED_INVERTED,0.9594924082899258
EasyClinic,0.6,62,LAG_NORMALIZED_INVERTED,0.9351102737448742
EasyClinic,0.6,63,LAG_NORMALIZED_INVERTED,0.9320957552920315
EasyClinic,0.6,64,LAG_NORMALIZED_INVERTED,0.9718829657541838
EasyClinic,0.6,65,LAG_NORMALIZED_INVERTED,0.9351102737448742
EasyClinic,0.6,66,LAG_NORMALIZED_INVERTED,0.9221655768591377
EasyClinic,0.6,67,LAG_NORMALIZED_INVERTED,0.9560124127230412
EasyClinic,0.6,68,LAG_NORMALIZED_INVERTED,0.9446968857364513
EasyClinic,0.6,69,LAG_NORMALIZED_INVERTED,0.9296686246259559
EasyClinic,0.6,70,LAG_NORMALIZED_INVERTED,0.951645794081791
EasyClinic,0.6,84,LAG_NORMALIZED_INVERTED,0.9346447966308323
EasyClinic,0.6,83,LAG_NORMALIZED_INVERTED,0.9740219439210905
EasyClinic,0.6,82,LAG_NORMALIZED_INVERTED,0.9351102737448742
EasyClinic,0.6,81,LAG_NORMALIZED_INVERTED,0.9365399534522886
EasyClinic,0.6,80,LAG_NORMALIZED_INVERTED,0.9645129114485205
EasyClinic,0.6,79,LAG_NORMALIZED_INVERTED,0.9472680926521113
EasyClinic,0.6,53,LAG_NORMALIZED_INVERTED,0.896608666740552
EasyClinic,0.6,78,LAG_NORMALIZED_INVERTED,0.9468469466917877
EasyClinic,0.6,76,LAG_NORMALIZED_INVERTED,0.9505042668735454
EasyClinic,0.6,75,LAG_NORMALIZED_INVERTED,0.9522442646569877
EasyClinic,0.6,74,LAG_NORMALIZED_INVERTED,0.9484982821677934
EasyClinic,0.6,73,LAG_NORMALIZED_INVERTED,0.9413831319960102
EasyClinic,0.6,72,LAG_NORMALIZED_INVERTED,0.9623739332816137
EasyClinic,0.6,71,LAG_NORMALIZED_INVERTED,0.9201595921533858
EasyClinic,0.6,77,LAG_NORMALIZED_INVERTED,0.9735786323839077
EasyClinic,0.6,86,LAG_NORMALIZED_INVERTED,0.9572426022387233
EasyClinic,0.6,52,LAG_NORMALIZED_INVERTED,0.9225423916657431
EasyClinic,0.6,50,LAG_NORMALIZED_INVERTED,0.9440873323728249
EasyClinic,0.6,19,LAG_NORMALIZED_INVERTED,0.9531198049429236
EasyClinic,0.6,20,LAG_NORMALIZED_INVERTED,0.931851933946581
EasyClinic,0.6,21,LAG_NORMALIZED_INVERTED,0.9609885847279175
EasyClinic,0.6,22,LAG_NORMALIZED_INVERTED,0.9666518896154273
EasyClinic,0.6,23,LAG_NORMALIZED_INVERTED,0.9578632383907791
EasyClinic,0.6,24,LAG_NORMALIZED_INVERTED,0.9621744430898814
EasyClinic,0.6,25,LAG_NORMALIZED_INVERTED,0.9557907569544497
EasyClinic,0.6,26,LAG_NORMALIZED_INVERTED,0.948664523994237
EasyClinic,0.6,27,LAG_NORMALIZED_INVERTED,0.9628504931840851
EasyClinic,0.6,28,LAG_NORMALIZED_INVERTED,0.9552144519561121
EasyClinic,0.6,29,LAG_NORMALIZED_INVERTED,0.9704976172004877
EasyClinic,0.6,30,LAG_NORMALIZED_INVERTED,0.929845949240829
EasyClinic,0.6,31,LAG_NORMALIZED_INVERTED,0.9399312867117366
EasyClinic,0.6,32,LAG_NORMALIZED_INVERTED,0.9461598138091544
EasyClinic,0.6,33,LAG_NORMALIZED_INVERTED,0.9696885736451291
EasyClinic,0.6,34,LAG_NORMALIZED_INVERTED,0.9467804499612102
EasyClinic,0.6,35,LAG_NORMALIZED_INVERTED,0.9394214784439765
EasyClinic,0.6,49,LAG_NORMALIZED_INVERTED,0.9565000554139421
EasyClinic,0.6,48,LAG_NORMALIZED_INVERTED,0.9047101850825667
EasyClinic,0.6,47,LAG_NORMALIZED_INVERTED,0.9318076027928627
EasyClinic,0.6,46,LAG_NORMALIZED_INVERTED,0.9591045106948908
EasyClinic,0.6,45,LAG_NORMALIZED_INVERTED,0.9189183198492741
EasyClinic,0.6,44,LAG_NORMALIZED_INVERTED,0.9536628615759725
EasyClinic,0.6,51,LAG_NORMALIZED_INVERTED,0.9608001773246149
EasyClinic,0.6,43,LAG_NORMALIZED_INVERTED,0.9539177657098525
EasyClinic,0.6,41,LAG_NORMALIZED_INVERTED,0.9823229524548376
EasyClinic,0.6,40,LAG_NORMALIZED_INVERTED,0.9421367616092209
EasyClinic,0.6,39,LAG_NORMALIZED_INVERTED,0.9582622187742436
EasyClinic,0.6,38,LAG_NORMALIZED_INVERTED,0.9525213343677269
EasyClinic,0.6,37,LAG_NORMALIZED_INVERTED,0.9459824891942813
EasyClinic,0.6,36,LAG_NORMALIZED_INVERTED,0.9063726033470021
EasyClinic,0.6,42,LAG_NORMALIZED_INVERTED,0.9158373046658539
EasyClinic,0.8,23,LAG_NORMALIZED_INVERTED,0.9774021943921091
EasyClinic,0.9,61,LAG_NORMALIZED_INVERTED,0.9945694336695112
EasyClinic,0.8,25,LAG_NORMALIZED_INVERTED,0.9840518674498504
EasyClinic,1.0,0,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,1,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,2,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,3,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,4,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,5,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,6,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,7,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,8,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,9,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,10,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,11,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,12,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,13,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,0.9,99,LAG_NORMALIZED_INVERTED,0.9954560567438767
EasyClinic,1.0,14,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,16,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,17,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,18,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,19,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,20,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,21,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,22,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,23,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,24,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,25,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,26,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,27,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,28,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,29,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,15,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,0.9,98,LAG_NORMALIZED_INVERTED,0.9879197606117699
EasyClinic,0.9,97,LAG_NORMALIZED_INVERTED,0.995733126454616
EasyClinic,0.9,96,LAG_NORMALIZED_INVERTED,0.9937160589604345
EasyClinic,0.9,65,LAG_NORMALIZED_INVERTED,0.9950570763604123
EasyClinic,0.9,66,LAG_NORMALIZED_INVERTED,0.9937714729025823
EasyClinic,0.9,67,LAG_NORMALIZED_INVERTED,0.9964645904909675
EasyClinic,0.9,68,LAG_NORMALIZED_INVERTED,0.9867339022498061
EasyClinic,0.9,69,LAG_NORMALIZED_INVERTED,0.9964424249141084
EasyClinic,0.9,70,LAG_NORMALIZED_INVERTED,0.9935054859802727
EasyClinic,0.9,71,LAG_NORMALIZED_INVERTED,0.9948908345339688
EasyClinic,0.9,72,LAG_NORMALIZED_INVERTED,0.9943921090546382
EasyClinic,0.9,73,LAG_NORMALIZED_INVERTED,0.9947356754959548
EasyClinic,0.9,74,LAG_NORMALIZED_INVERTED,0.9909675274299014
EasyClinic,0.9,75,LAG_NORMALIZED_INVERTED,0.9914440873323728
EasyClinic,0.9,76,LAG_NORMALIZED_INVERTED,0.9949573312645461
EasyClinic,0.9,77,LAG_NORMALIZED_INVERTED,0.9928072703092098
EasyClinic,0.9,78,LAG_NORMALIZED_INVERTED,0.994369943477779
EasyClinic,0.9,79,LAG_NORMALIZED_INVERTED,0.9934279064612657
EasyClinic,0.9,80,LAG_NORMALIZED_INVERTED,0.9891167017621634
EasyClinic,0.9,81,LAG_NORMALIZED_INVERTED,0.9956112157818907
EasyClinic,0.9,95,LAG_NORMALIZED_INVERTED,0.996298348664524
EasyClinic,0.9,94,LAG_NORMALIZED_INVERTED,0.9951124903025601
EasyClinic,0.9,93,LAG_NORMALIZED_INVERTED,0.9961986035686579
EasyClinic,0.9,92,LAG_NORMALIZED_INVERTED,0.9932062506926743
EasyClinic,0.9,91,LAG_NORMALIZED_INVERTED,0.9949130001108278
EasyClinic,0.9,90,LAG_NORMALIZED_INVERTED,0.985193394658096
EasyClinic,1.0,30,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,0.9,89,LAG_NORMALIZED_INVERTED,0.9939709630943145
EasyClinic,0.9,87,LAG_NORMALIZED_INVERTED,0.9972847168347556
EasyClinic,0.9,86,LAG_NORMALIZED_INVERTED,0.9952565665521446
EasyClinic,0.9,85,LAG_NORMALIZED_INVERTED,0.9916768258893938
EasyClinic,0.9,84,LAG_NORMALIZED_INVERTED,0.9957220436661864
EasyClinic,0.9,83,LAG_NORMALIZED_INVERTED,0.9961875207802283
EasyClinic,0.9,82,LAG_NORMALIZED_INVERTED,0.9965865011636927
EasyClinic,0.9,88,LAG_NORMALIZED_INVERTED,0.9982600022165576
EasyClinic,0.9,64,LAG_NORMALIZED_INVERTED,0.9908788651224648
EasyClinic,1.0,31,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,33,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,69,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,70,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,71,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,72,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,73,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,74,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,75,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,76,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,77,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,78,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,79,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,80,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,81,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,82,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,68,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,83,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,85,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,86,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,87,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,88,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,89,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,90,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,91,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,92,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,93,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,94,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,95,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,96,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,97,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,98,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,84,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,67,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,66,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,65,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,34,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,35,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,36,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,37,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,38,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,39,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,40,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,41,LAG_NORMALIZED_INVERTED,1.0
EasyClinic,1.0,42,LAG_NORMALIZED_INVERTED,1.0
