dataset,name,map,auc,lag,iteration,percent
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.972,0.978,23.273,63.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.942,0.961,40.657,75.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.952,0.98,20.536,29.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.971,30.44,83.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.958,0.98,20.729,10.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.959,0.976,25.115,91.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.96,0.977,23.828,22.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.96,0.972,28.684,25.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.962,0.973,27.59,51.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.963,0.98,21.075,95.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.964,0.98,20.665,31.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.964,0.975,25.558,62.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.965,0.987,13.74,52.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.966,0.979,21.751,86.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.966,0.976,24.727,21.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.966,0.982,19.07,79.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.967,0.979,21.405,27.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.967,0.975,26.064,17.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.967,0.98,20.63,53.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.968,0.974,26.686,8.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.968,0.981,19.225,72.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.968,0.971,30.429,59.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.969,0.982,18.871,37.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.969,0.987,13.887,40.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.969,0.981,19.437,61.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.97,0.986,14.56,24.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.97,0.987,13.408,81.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.97,0.977,24.316,55.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.971,0.976,24.477,82.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.971,0.97,30.783,85.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.971,0.985,15.708,20.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.971,0.975,26.247,98.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.972,0.985,16.054,23.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.972,0.985,15.523,96.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.972,0.982,18.737,41.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.972,0.98,20.306,78.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.972,0.979,22.091,58.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.972,0.979,21.906,26.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.973,0.981,20.0,64.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.973,0.982,18.153,71.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.973,0.971,29.735,89.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.973,0.983,18.005,76.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.983,17.839,63.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.977,24.024,94.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.981,19.265,6.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.98,20.681,35.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.98,20.936,38.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.987,13.906,0.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.983,17.121,68.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.982,18.466,54.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.979,21.501,48.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.974,0.986,14.598,92.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.975,0.989,11.145,1.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.975,0.989,11.054,4.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.975,0.99,10.413,47.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.976,0.982,18.223,49.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.976,0.982,18.523,74.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.976,0.987,13.906,67.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.977,0.983,17.831,50.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.977,0.984,16.26,9.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.978,0.979,21.649,43.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.978,0.985,15.609,19.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.978,0.984,16.718,97.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.979,0.988,12.214,13.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.979,0.988,12.241,39.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.979,0.987,13.863,57.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.979,0.989,11.244,56.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.98,0.99,10.737,80.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.98,0.987,13.314,2.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.98,0.984,16.989,65.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.98,0.99,10.322,93.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.98,0.989,11.292,7.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.98,0.98,20.786,88.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.98,0.985,15.332,33.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.981,0.989,11.686,11.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.981,0.986,14.155,99.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.982,0.989,11.07,32.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.982,0.985,15.544,5.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.982,0.987,13.26,14.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.986,14.887,87.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.989,11.678,28.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.988,12.861,30.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.992,8.769,84.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.99,10.504,36.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.986,14.22,3.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.987,13.257,77.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.989,11.271,46.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.985,0.992,7.995,69.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.985,0.994,6.437,44.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.986,0.99,10.048,12.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.988,12.043,15.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.991,9.314,42.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.993,7.606,73.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.988,0.994,6.614,16.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.989,0.99,10.228,66.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.99,0.995,5.088,90.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.992,8.418,60.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.991,0.993,6.933,45.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.995,5.131,18.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.994,5.718,70.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.400000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.993,0.992,7.796,34.0,0.4
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.971,0.989,11.619,92.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.977,0.985,15.767,19.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.978,0.988,12.877,97.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.978,0.988,12.743,25.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.978,0.991,9.665,15.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.978,0.988,12.566,3.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.979,0.989,11.525,5.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.979,0.988,12.359,76.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.981,0.987,13.08,69.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.981,0.991,9.678,86.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.982,0.993,7.043,52.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.991,9.448,96.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.989,10.984,83.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.989,11.638,60.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.989,11.786,34.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.983,0.993,7.767,54.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.99,10.78,77.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.991,9.306,57.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.994,6.627,37.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.993,7.097,26.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.995,5.228,45.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.984,0.984,16.713,62.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.985,0.99,10.555,81.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.985,0.99,10.643,31.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.985,0.993,7.743,51.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.986,0.99,10.697,6.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.986,0.995,5.365,21.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.986,0.991,8.995,30.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.986,0.995,5.665,80.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.986,0.99,10.161,94.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.989,10.962,98.0,0.5
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.500000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.987,0.991,9.705,79.0,0.5
